100000,5,121302,0:00:00.035000,0
100000,5,121593,0:00:00.034986,0
100000,5,1537066,0:00:00.496995,0
100000,5,1536544,0:00:00.420715,0
100000,5,18726442,0:00:05.401005,0
100000,5,18727626,0:00:05.408997,0
100000,5,221110753,0:01:07.903007,0
100000,5,221108588,0:01:06.489203,0
/MILLION + 10 MILLION at 5.
1000000,5,8780,0:00:00.002999,0
1000000,5,8772,0:00:00.003000,0
1000000,5,121561,0:00:00.029997,0
1000000,5,121587,0:00:00.030998,0
1000000,5,1536840,0:00:00.410003,0
1000000,5,1536638,0:00:00.422003,0
1000,10,9125,0:00:00.001999,0
1000,10,9113,0:00:00.003000,0
1000,10,127029,0:00:00.031010,0
1000,10,127117,0:00:00.029990,0
1000,10,1557453,0:00:00.387017,0
1000,10,1557739,0:00:00.392021,0
1000,10,19066653,0:00:04.896619,0
1000,10,19067499,0:00:04.833142,0
1000,10,226349912,0:00:59.423657,0
1000,10,226343078,0:01:00.019887,0
10000,10,9119,0:00:00.002009,0
10000,10,9147,0:00:00.003003,0
10000,10,126932,0:00:00.030998,0
10000,10,127053,0:00:00.029996,0
10000,10,1557446,0:00:00.393011,0
10000,10,1558216,0:00:00.393392,0
10000,10,19071600,0:00:05.122697,0
10000,10,19072189,0:00:05.067679,0
10000,10,226413999,0:01:04.714937,0
10000,10,226415511,0:01:04.319317,0
100000,10,9165,0:00:00.001974,0
100000,10,9115,0:00:00.003007,0
100000,10,127335,0:00:00.029980,0
100000,10,126947,0:00:00.030000,0
100000,10,1558218,0:00:00.382990,0
100000,10,1558123,0:00:00.390644,0
100000,10,19073697,0:00:05.220408,0
100000,10,19072224,0:00:05.032555,0
100000,10,226408486,0:01:07.253090,0
100000,10,226420460,0:01:05.706408,0
1000000,10,9082,0:00:00.002997,0
1000000,10,9109,0:00:00.003000,0
1000000,10,127139,0:00:00.032000,0
1000000,10,127112,0:00:00.033000,0
1000000,10,1558086,0:00:00.424995,0
1000000,10,1558290,0:00:00.395997,0
1000000,10,19073861,0:00:05.103107,0
1000000,10,19073866,0:00:05.019018,0
1000000,10,226422031,0:01:03.999080,0
1000000,10,226412476,0:01:04.712373,0
10000000,10,9134,0:00:00.001991,0
10000000,10,9140,0:00:00.001996,0
10000000,10,127152,0:00:00.030997,0
10000000,10,127046,0:00:00.031999,0
10000000,10,1557950,0:00:00.407999,0
10000000,10,1557453,0:00:00.408000,0
10000000,10,19073655,0:00:05.343384,0
10000000,10,19072450,0:00:05.123553,0
10000000,10,226420307,0:01:06.356585,0
10000000,10,226418498,0:01:05.399597,0
1000,15,9445,0:00:00.001995,0
1000,15,9541,0:00:00.001999,0
1000,15,126991,0:00:00.030995,0
1000,15,127171,0:00:00.031000,0
1000,15,1639125,0:00:00.414001,0
1000,15,1638871,0:00:00.391006,0
1000,15,19879147,0:00:05.085163,0
1000,15,19878892,0:00:05.979616,0
1000,15,226355642,0:01:00.412995,0
1000,15,226346689,0:01:02.577204,0
10000,15,9547,0:00:00.002997,0
10000,15,9602,0:00:00.003004,0
10000,15,126950,0:00:00.030999,0
10000,15,127051,0:00:00.033002,0
10000,15,1638972,0:00:00.405008,0
10000,15,1639692,0:00:00.391108,0
10000,15,19887015,0:00:05.138636,0
10000,15,19887806,0:00:05.119010,0
10000,15,226411332,0:01:03.681550,0
10000,15,226419382,0:17:26.634610,0
100000,15,9502,0:00:00.002000,0
100000,15,9591,0:00:00.001996,0
100000,15,127174,0:00:00.030995,0
100000,15,126996,0:00:00.031001,0
100000,15,1639988,0:00:00.434999,0
100000,15,1639448,0:00:00.405013,0
100000,15,19883165,0:00:05.160061,0
100000,15,19887964,0:00:05.109921,0
100000,15,226418023,0:01:06.248661,0
100000,15,226417310,0:01:05.621746,0
1000000,15,9520,0:00:00.002000,0
1000000,15,9476,0:00:00.002000,0
1000000,15,127012,0:00:00.033000,0
1000000,15,127353,0:00:00.032992,0
1000000,15,1638258,0:00:00.462000,0
1000000,15,1639309,0:00:00.474000,0
1000000,15,19889506,0:00:05.384639,0
1000000,15,19886126,0:00:05.172051,0
1000000,15,226414209,0:01:03.594602,0
1000000,15,226424612,0:01:03.995370,0
10000000,15,9616,0:00:00.002999,0
10000000,15,9576,0:00:00.004002,0
10000000,15,126970,0:00:00.037992,0
10000000,15,127368,0:00:00.034999,0
10000000,15,1639388,0:00:00.548002,0
10000000,15,1639985,0:00:00.536007,0
10000000,15,19882999,0:00:05.387339,0
10000000,15,19887877,0:00:05.116545,0
10000000,15,226416198,0:01:03.025544,0
10000000,15,226419532,0:01:03.212006,0
1000,20,10322,0:00:00.002003,0
1000,20,10429,0:00:00.003001,0
1000,20,143390,0:00:00.034002,0
1000,20,143025,0:00:00.033996,0
1000,20,1639471,0:00:00.393020,0
1000,20,1638874,0:00:00.384000,0
1000,20,20218718,0:00:04.982619,0
1000,20,20212290,0:00:04.950682,0
1000,20,242230406,0:01:02.486027,0
1000,20,242206365,0:01:03.276951,0
10000,20,10178,0:00:00.002999,0
10000,20,10237,0:00:00.001998,0
10000,20,143672,0:00:00.039005,0
10000,20,143120,0:00:00.045996,0
10000,20,1637734,0:00:00.440004,0
10000,20,1638885,0:00:00.421014,0
10000,20,20222695,0:00:05.372295,0
10000,20,20222806,0:00:05.207021,0
10000,20,242315938,0:01:06.360293,0
10000,20,242287081,0:01:07.113067,0
100000,20,10331,0:00:00.003000,0
100000,20,10290,0:00:00.003001,0
100000,20,143566,0:00:00.042002,0
100000,20,143506,0:00:00.036995,0
100000,20,1639331,0:00:00.414999,0
100000,20,1640460,0:00:00.393028,0
100000,20,20225634,0:00:05.358131,0
100000,20,20224152,0:00:05.301667,0
100000,20,242324073,0:01:08.007438,0
100000,20,242323682,0:01:07.567520,0
1000000,20,10405,0:00:00.003000,0
1000000,20,10350,0:00:00.002999,0
1000000,20,143740,0:00:00.034003,0
1000000,20,142901,0:00:00.032997,0
1000000,20,1639165,0:00:00.412997,0
1000000,20,1640200,0:00:00.441999,0
1000000,20,20225325,0:00:05.408602,0
1000000,20,20221509,0:00:05.415075,0
1000000,20,242303835,0:01:07.772456,0
1000000,20,242306283,0:01:07.665879,0
10000000,20,10259,0:00:00.003001,0
10000000,20,10230,0:00:00.002999,0
10000000,20,144012,0:00:00.037004,0
10000000,20,143186,0:00:00.036995,0
10000000,20,1639587,0:00:00.430003,0
10000000,20,1640736,0:00:00.446999,0
10000000,20,20224259,0:00:05.374044,0
10000000,20,20223067,0:00:05.298853,0
10000000,20,242330662,0:01:07.729621,0
10000000,20,242312378,0:01:08.290564,0
