largest,size_to_switch,keycomparisons,timetaken
5000000,15,19886542,0:00:05.477219
5000000,15,19887815,0:00:05.315877
5000000,15,108206941,0:00:30.875801
5000000,15,108211821,0:00:30.936657
5000000,15,108211566,0:00:31.839999
5000000,15,108208860,0:00:31.560958
5000000,15,108207739,0:00:31.503054
5000000,15,226425918,0:01:07.100476
5000000,15,226416097,0:01:08.112697
5000000,15,226415578,0:01:07.686505
5000000,15,226416210,0:01:07.846541
5000000,15,226419649,0:01:07.541616
10000000,15,9607,0:00:00.001996
10000000,15,9502,0:00:00.002992
10000000,15,9593,0:00:00.003000
10000000,15,9636,0:00:00.003009
10000000,15,9468,0:00:00.002997
10000000,15,58446,0:00:00.014001
10000000,15,58780,0:00:00.014996
10000000,15,58493,0:00:00.015999
10000000,15,58529,0:00:00.014995
10000000,15,58510,0:00:00.015002
10000000,15,126782,0:00:00.030996
10000000,15,127083,0:00:00.030998
10000000,15,127276,0:00:00.029998
10000000,15,127125,0:00:00.031988
10000000,15,127125,0:00:00.031003
10000000,15,769207,0:00:00.190002
10000000,15,769817,0:00:00.190007
10000000,15,769400,0:00:00.195990
10000000,15,770203,0:00:00.194995
10000000,15,768949,0:00:00.192993
10000000,15,1639923,0:00:00.406001
10000000,15,1638583,0:00:00.425999
10000000,15,1639293,0:00:00.410985
10000000,15,1640086,0:00:00.421005
10000000,15,1639563,0:00:00.416979
10000000,15,9442948,0:00:02.543666
10000000,15,9445296,0:00:02.597815
10000000,15,9445526,0:00:02.533989
10000000,15,9442216,0:00:02.671253
10000000,15,9445979,0:00:02.615215
10000000,15,19888279,0:00:05.563680
10000000,15,19887030,0:00:05.555262
10000000,15,19887997,0:00:05.584673
10000000,15,19887885,0:00:05.484537
10000000,15,19886774,0:00:05.534088
10000000,15,108215613,0:00:31.579338
10000000,15,108210042,0:00:31.764361
10000000,15,108212889,0:00:31.422648
10000000,15,108210918,0:00:31.780328
10000000,15,108205695,0:00:31.478075
10000000,15,226416026,0:01:07.670591
10000000,15,226422175,0:01:08.134813
10000000,15,226411824,0:01:07.874495
10000000,15,226418706,0:01:07.752755
10000000,15,226413329,0:01:08.044045
1000,20,10451,0:00:00.001985
1000,20,10249,0:00:00.001999
1000,20,10240,0:00:00.001991
1000,20,10231,0:00:00.003001
1000,20,10223,0:00:00.002010
1000,20,66276,0:00:00.014997
1000,20,66487,0:00:00.016994
1000,20,66914,0:00:00.015999
1000,20,66752,0:00:00.017005
1000,20,66646,0:00:00.016986
1000,20,143340,0:00:00.032999
1000,20,143981,0:00:00.034007
1000,20,143005,0:00:00.035007
1000,20,142704,0:00:00.033980
1000,20,143369,0:00:00.034980
1000,20,770057,0:00:00.184028
1000,20,770020,0:00:00.184010
1000,20,769438,0:00:00.188009
1000,20,769785,0:00:00.185000
1000,20,769173,0:00:00.184998
1000,20,1638294,0:00:00.399046
1000,20,1639072,0:00:00.405978
1000,20,1638674,0:00:00.403684
1000,20,1638121,0:00:00.397998
1000,20,1638970,0:00:00.393025
1000,20,9609472,0:00:02.399487
1000,20,9610016,0:00:02.526658
1000,20,9610809,0:00:02.504003
1000,20,9609819,0:00:02.484549
1000,20,9609180,0:00:02.506020
1000,20,20214036,0:00:05.317789
1000,20,20213721,0:00:05.363331
1000,20,20214930,0:00:05.315859
1000,20,20214054,0:00:05.289943
1000,20,20217592,0:00:05.301108
1000,20,116114581,0:00:31.424292
1000,20,116118736,0:00:31.446094
1000,20,116116407,0:00:31.106978
1000,20,116111965,0:00:31.518032
1000,20,116108627,0:00:31.239096
1000,20,242221496,0:01:06.320833
1000,20,242207596,0:01:06.156500
1000,20,242226953,0:01:05.951335
1000,20,242196092,0:01:06.152823
1000,20,242228177,0:01:05.273837
5000,20,10385,0:00:00.003001
5000,20,10385,0:00:00.002989
5000,20,10401,0:00:00.004000
5000,20,10208,0:00:00.003009
5000,20,10423,0:00:00.002010
5000,20,67122,0:00:00.016978
5000,20,66705,0:00:00.017020
5000,20,66479,0:00:00.015985
5000,20,67025,0:00:00.016009
5000,20,66543,0:00:00.015980
5000,20,143390,0:00:00.034018
5000,20,143548,0:00:00.032998
5000,20,143733,0:00:00.038989
5000,20,143584,0:00:00.035021
5000,20,143609,0:00:00.034009
5000,20,769845,0:00:00.177046
5000,20,770051,0:00:00.182010
5000,20,769713,0:00:00.183038
5000,20,770393,0:00:00.182000
5000,20,770612,0:00:00.177010
5000,20,1639192,0:00:00.403013
5000,20,1639869,0:00:00.389000
5000,20,1640515,0:00:00.395002
5000,20,1639232,0:00:00.402010
5000,20,1639412,0:00:00.403212
5000,20,9612000,0:00:02.514979
5000,20,9612944,0:00:02.429559
5000,20,9613468,0:00:02.421121
5000,20,9612256,0:00:02.408662
5000,20,9611102,0:00:02.453930
5000,20,20222442,0:00:05.333585
5000,20,20222318,0:00:05.208050
5000,20,20219750,0:00:05.138076
5000,20,20218116,0:00:05.105076
5000,20,20220931,0:00:05.119039
5000,20,116147789,0:00:31.064119
5000,20,116151199,0:00:31.288752
5000,20,116159653,0:00:31.597402
5000,20,116155550,0:00:31.231533
5000,20,116152328,0:00:31.941658
5000,20,242305724,0:01:06.761494
5000,20,242300250,0:01:07.370005
5000,20,242310261,0:01:06.533505
5000,20,242325081,0:01:06.525005
5000,20,242293800,0:01:06.794329
10000,20,10307,0:00:00.002008
10000,20,10357,0:00:00.003998
10000,20,10282,0:00:00.002997
10000,20,10243,0:00:00.001995
10000,20,10364,0:00:00.003016
10000,20,66982,0:00:00.015006
10000,20,66291,0:00:00.016005
10000,20,66265,0:00:00.015992
10000,20,66636,0:00:00.016011
10000,20,66779,0:00:00.015979
10000,20,142989,0:00:00.034011
10000,20,144478,0:00:00.033988
10000,20,143341,0:00:00.032993
10000,20,143415,0:00:00.032985
10000,20,143653,0:00:00.032984
10000,20,769151,0:00:00.181010
10000,20,769499,0:00:00.177994
10000,20,770030,0:00:00.189982
10000,20,769535,0:00:00.182003
10000,20,770488,0:00:00.184011
10000,20,1639418,0:00:00.424014
10000,20,1640002,0:00:00.419007
10000,20,1639196,0:00:00.391981
10000,20,1639872,0:00:00.403978
10000,20,1639887,0:00:00.404004
10000,20,9609250,0:00:02.489993
10000,20,9611839,0:00:02.433041
10000,20,9613391,0:00:02.437648
10000,20,9611366,0:00:02.463112
10000,20,9612419,0:00:02.455101
10000,20,20225169,0:00:05.268059
10000,20,20222448,0:00:05.248244
10000,20,20225912,0:00:05.289057
10000,20,20223512,0:00:05.255728
10000,20,20218999,0:00:05.219036
10000,20,116160393,0:00:31.469429
10000,20,116177558,0:00:31.303016
10000,20,116153613,0:00:30.912805
10000,20,116152334,0:00:30.653674
10000,20,116162928,0:00:30.975074
10000,20,242304314,0:01:07.106655
10000,20,242308976,0:01:06.876125
10000,20,242311489,0:01:07.082665
10000,20,242300323,0:01:06.909108
10000,20,242319923,0:01:07.131579
50000,20,10402,0:00:00.003001
50000,20,10430,0:00:00.001999
50000,20,10391,0:00:00.003003
50000,20,10278,0:00:00.002999
50000,20,10466,0:00:00.002999
50000,20,66471,0:00:00.017001
50000,20,66820,0:00:00.016998
50000,20,66785,0:00:00.016990
50000,20,67017,0:00:00.016973
50000,20,66836,0:00:00.016000
50000,20,143511,0:00:00.033013
50000,20,142947,0:00:00.033996
50000,20,143801,0:00:00.033993
50000,20,143549,0:00:00.034003
50000,20,143432,0:00:00.035983
50000,20,770072,0:00:00.185996
50000,20,769788,0:00:00.194020
50000,20,769612,0:00:00.189020
50000,20,770318,0:00:00.180981
50000,20,769333,0:00:00.181000
50000,20,1640174,0:00:00.402001
50000,20,1639567,0:00:00.392003
50000,20,1639219,0:00:00.399015
50000,20,1640505,0:00:00.390031
50000,20,1639268,0:00:00.401023
50000,20,9612287,0:00:02.440031
50000,20,9612012,0:00:02.465022
50000,20,9609833,0:00:02.435027
50000,20,9612130,0:00:02.431007
50000,20,9611892,0:00:02.453010
50000,20,20222294,0:00:05.214624
50000,20,20227446,0:00:05.276033
50000,20,20223530,0:00:05.283645
50000,20,20224537,0:00:05.213267
50000,20,20222844,0:00:05.247704
50000,20,116158940,0:00:31.458632
50000,20,116158836,0:00:31.453471
50000,20,116163774,0:00:31.483789
50000,20,116155315,0:00:31.425305
50000,20,116167575,0:00:31.405452
50000,20,242337068,0:01:06.528854
50000,20,242318656,0:01:06.171592
50000,20,242321613,0:01:05.900146
50000,20,242316810,0:01:06.168671
50000,20,242299597,0:01:06.071698
100000,20,10353,0:00:00.003005
100000,20,10312,0:00:00.001999
100000,20,10256,0:00:00.003007
100000,20,10299,0:00:00.002979
100000,20,10233,0:00:00.002995
100000,20,66644,0:00:00.015000
100000,20,66426,0:00:00.015011
100000,20,67407,0:00:00.015996
100000,20,66703,0:00:00.016000
100000,20,66520,0:00:00.015018
100000,20,144071,0:00:00.034011
100000,20,143189,0:00:00.033018
100000,20,143074,0:00:00.032986
100000,20,144056,0:00:00.034016
100000,20,143585,0:00:00.031995
100000,20,770334,0:00:00.178003
100000,20,770324,0:00:00.178021
100000,20,770087,0:00:00.177012
100000,20,768615,0:00:00.177979
100000,20,769899,0:00:00.177002
100000,20,1639719,0:00:00.383032
100000,20,1639149,0:00:00.385017
100000,20,1638792,0:00:00.382021
100000,20,1639029,0:00:00.379989
100000,20,1638997,0:00:00.387991
100000,20,9611854,0:00:02.393020
100000,20,9613956,0:00:02.377992
100000,20,9610863,0:00:02.418018
100000,20,9612149,0:00:02.376025
100000,20,9609885,0:00:02.378994
100000,20,20223087,0:00:05.164055
100000,20,20226412,0:00:05.147113
100000,20,20225330,0:00:05.179008
100000,20,20221194,0:00:05.195070
100000,20,20227234,0:00:05.218570
100000,20,116151919,0:00:30.925590
100000,20,116167205,0:00:31.483917
100000,20,116168234,0:00:31.396567
100000,20,116157532,0:00:31.185219
100000,20,116165462,0:00:31.562799
100000,20,242307508,0:01:06.862696
100000,20,242304678,0:01:06.287851
100000,20,242326379,0:01:06.260103
100000,20,242325499,0:01:06.192423
100000,20,242319696,0:01:06.219777
500000,20,10263,0:00:00.002000
500000,20,10361,0:00:00.002993
500000,20,10453,0:00:00.002998
500000,20,10442,0:00:00.002978
500000,20,10258,0:00:00.003006
500000,20,67130,0:00:00.015990
500000,20,66819,0:00:00.014996
500000,20,66597,0:00:00.016006
500000,20,66418,0:00:00.014992
500000,20,66578,0:00:00.016019
500000,20,143477,0:00:00.032998
500000,20,143179,0:00:00.033996
500000,20,143865,0:00:00.033989
500000,20,143577,0:00:00.033009
500000,20,143273,0:00:00.033991
500000,20,769414,0:00:00.178979
500000,20,769878,0:00:00.179000
500000,20,770470,0:00:00.184974
500000,20,770456,0:00:00.184995
500000,20,769563,0:00:00.182993
500000,20,1639434,0:00:00.399060
500000,20,1639843,0:00:00.387000
500000,20,1639356,0:00:00.389001
500000,20,1639899,0:00:00.383996
500000,20,1639346,0:00:00.388999
500000,20,9614147,0:00:02.397019
500000,20,9610795,0:00:02.402039
500000,20,9607818,0:00:02.407498
500000,20,9610632,0:00:02.413007
500000,20,9613902,0:00:02.404996
500000,20,20223766,0:00:05.161115
500000,20,20218815,0:00:05.197067
500000,20,20222259,0:00:05.155678
500000,20,20226271,0:00:05.171763
500000,20,20224577,0:00:05.145274
500000,20,116164770,0:00:31.094984
500000,20,116170409,0:00:31.305891
500000,20,116162722,0:00:31.067845
500000,20,116147893,0:00:31.311684
500000,20,116151392,0:00:31.130467
500000,20,242325329,0:01:06.569975
500000,20,242313781,0:01:06.168968
500000,20,242331066,0:01:06.677306
500000,20,242334956,0:01:06.314396
500000,20,242311597,0:01:07.221166
1000000,20,10275,0:00:00.003000
1000000,20,10166,0:00:00.002988
1000000,20,10393,0:00:00.002009
1000000,20,10208,0:00:00.003001
1000000,20,10256,0:00:00.001996
1000000,20,66780,0:00:00.016009
1000000,20,66587,0:00:00.014988
1000000,20,66606,0:00:00.016013
1000000,20,66928,0:00:00.016002
1000000,20,66474,0:00:00.016011
1000000,20,143385,0:00:00.032989
1000000,20,142728,0:00:00.033015
1000000,20,143226,0:00:00.033001
1000000,20,143509,0:00:00.033000
1000000,20,143912,0:00:00.032979
1000000,20,768904,0:00:00.180970
1000000,20,770052,0:00:00.184000
1000000,20,770968,0:00:00.185994
1000000,20,768977,0:00:00.182990
1000000,20,770498,0:00:00.180019
1000000,20,1640129,0:00:00.390034
1000000,20,1639748,0:00:00.388997
1000000,20,1638449,0:00:00.399007
1000000,20,1638708,0:00:00.391020
1000000,20,1639963,0:00:00.396023
1000000,20,9610129,0:00:02.455018
1000000,20,9609215,0:00:02.444019
1000000,20,9612790,0:00:02.428657
1000000,20,9613058,0:00:02.412205
1000000,20,9614344,0:00:02.421500
1000000,20,20221954,0:00:05.268110
1000000,20,20225101,0:00:05.233002
1000000,20,20223953,0:00:05.230011
1000000,20,20221586,0:00:05.250562
1000000,20,20223323,0:00:05.272016
1000000,20,116169392,0:00:31.895522
1000000,20,116159440,0:00:31.493528
1000000,20,116155777,0:00:31.723534
1000000,20,116161191,0:00:31.421808
1000000,20,116153867,0:00:31.755684
1000000,20,242309415,0:01:07.123207
1000000,20,242332108,0:01:07.406441
1000000,20,242309065,0:01:08.195062
1000000,20,242325951,0:01:07.986417
1000000,20,242317237,0:01:06.619591
5000000,20,10296,0:00:00.003057
5000000,20,10319,0:00:00.003021
5000000,20,10302,0:00:00.003029
5000000,20,10261,0:00:00.002990
5000000,20,10235,0:00:00.003996
5000000,20,67139,0:00:00.015985
5000000,20,66351,0:00:00.015985
5000000,20,66961,0:00:00.015998
5000000,20,66614,0:00:00.016000
5000000,20,66747,0:00:00.015994
5000000,20,143605,0:00:00.033009
5000000,20,143549,0:00:00.033008
5000000,20,143372,0:00:00.032990
5000000,20,143451,0:00:00.032990
5000000,20,143496,0:00:00.033000
5000000,20,769797,0:00:00.181988
5000000,20,768716,0:00:00.187006
5000000,20,769368,0:00:00.181980
5000000,20,769712,0:00:00.188999
5000000,20,770078,0:00:00.183999
5000000,20,1639681,0:00:00.395518
5000000,20,1639372,0:00:00.394999
5000000,20,1640142,0:00:00.389542
5000000,20,1639319,0:00:00.390171
5000000,20,1639556,0:00:00.397004
5000000,20,9616487,0:00:02.430993
5000000,20,9612194,0:00:02.435000
5000000,20,9612260,0:00:02.410072
5000000,20,9610166,0:00:02.423037
5000000,20,9611995,0:00:02.424063
5000000,20,20221669,0:00:05.194102
5000000,20,20225160,0:00:05.210585
5000000,20,20226018,0:00:05.290688
5000000,20,20223164,0:00:05.317716
5000000,20,20220309,0:00:05.427020
5000000,20,116166582,0:00:32.830251
5000000,20,116166346,0:00:31.790902
5000000,20,116161903,0:00:32.126715
5000000,20,116168652,0:00:31.725221
5000000,20,116167973,0:00:31.914508
5000000,20,242336468,0:01:08.168224
5000000,20,242302932,0:01:07.609904
5000000,20,242323275,0:01:07.648244
5000000,20,242334473,0:01:07.429628
5000000,20,242313927,0:01:06.970295
10000000,20,10363,0:00:00.002009
10000000,20,10429,0:00:00.003010
10000000,20,10420,0:00:00.003012
10000000,20,10300,0:00:00.002537
10000000,20,10304,0:00:00.003125
10000000,20,66686,0:00:00.016293
10000000,20,66755,0:00:00.018598
10000000,20,66704,0:00:00.017106
10000000,20,66379,0:00:00.016372
10000000,20,67036,0:00:00.016989
10000000,20,143194,0:00:00.034390
10000000,20,143325,0:00:00.032998
10000000,20,143047,0:00:00.033990
10000000,20,143845,0:00:00.034000
10000000,20,143402,0:00:00.034008
10000000,20,770192,0:00:00.181010
10000000,20,769690,0:00:00.184011
10000000,20,770606,0:00:00.186138
10000000,20,770343,0:00:00.184000
10000000,20,769087,0:00:00.183998
10000000,20,1639965,0:00:00.393990
10000000,20,1639023,0:00:00.392999
10000000,20,1638590,0:00:00.390036
10000000,20,1639770,0:00:00.395620
10000000,20,1638927,0:00:00.390998
10000000,20,9610464,0:00:02.451043
10000000,20,9612597,0:00:02.429027
10000000,20,9609949,0:00:02.426148
10000000,20,9609873,0:00:02.418048
10000000,20,9616548,0:00:02.449697
10000000,20,20225925,0:00:05.248002
10000000,20,20223071,0:00:05.255245
10000000,20,20224899,0:00:05.304228
10000000,20,20220252,0:00:05.613974
10000000,20,20228476,0:00:05.422161
10000000,20,116160357,0:00:31.441959
10000000,20,116154335,0:00:31.638635
10000000,20,116158811,0:00:31.430064
10000000,20,116169788,0:00:31.597740
10000000,20,116183085,0:00:31.459641
10000000,20,242290324,0:01:09.095340
10000000,20,242334761,0:01:09.028634
10000000,20,242314018,0:01:09.002847
10000000,20,242312641,0:01:07.686077
10000000,20,242302593,0:01:07.403088
